id_aluno,id_curso,data_matricula
4743,5,2024-07-29
4744,3,2024-03-28
4745,5,2024-08-21
4746,2,2024-01-13
4747,1,2024-05-11
4748,4,2024-08-28
4749,4,2024-05-07
4750,3,2024-02-05
4751,4,2024-05-29
4752,5,2024-01-28
4753,4,2024-05-14
4754,1,2024-05-12
4755,3,2024-10-16
4756,6,2024-07-18
4757,6,2024-02-23
4758,6,2024-04-04
4759,1,2024-08-14
4760,3,2024-10-28
4761,2,2024-02-09
4762,1,2024-08-29
4763,1,2024-07-26
4764,5,2024-09-28
4765,5,2024-07-19
4766,3,2024-09-29
4767,2,2024-07-18
4768,6,2024-06-01
4769,3,2024-09-25
4770,5,2024-07-16
4771,6,2024-08-12
4772,2,2024-10-22
4773,6,2024-10-20
4774,2,2024-09-11
4775,4,2024-05-06
4776,3,2024-08-05
4777,6,2024-05-23
4778,5,2024-03-27
4779,6,2024-03-07
4780,6,2024-08-30
4781,2,2024-06-02
4782,3,2024-01-29
4783,6,2024-01-30
4784,1,2024-08-03
4785,1,2024-03-04
4786,3,2024-09-20
4787,1,2024-05-07
4788,3,2024-07-22
4789,5,2024-07-09
4790,4,2024-03-24
4791,2,2024-05-12
4792,1,2024-10-02
4793,2,2024-11-02
4794,5,2024-05-13
4795,2,2024-10-27
4796,6,2024-01-08
4797,3,2024-02-07
4798,5,2024-04-21
4799,4,2024-11-05
4800,6,2024-07-01
4801,2,2024-03-23
4802,2,2024-06-27
4803,5,2024-09-13
4804,4,2024-05-26
4805,6,2024-10-24
4806,5,2024-02-18
4807,5,2024-07-14
4808,1,2024-06-12
4809,4,2024-03-26
4810,2,2024-10-26
4811,2,2024-05-22
4812,6,2024-07-17
4813,4,2024-03-29
4814,3,2024-09-03
4815,3,2024-09-15
4816,2,2024-04-27
4817,6,2024-05-23
4818,4,2024-08-09
4819,5,2024-03-09
4820,1,2024-04-04
4821,6,2024-08-21
4822,4,2024-07-24
4823,3,2024-03-14
4824,3,2024-07-15
4825,6,2024-04-27
4826,6,2024-05-01
4827,5,2024-09-05
4828,6,2024-07-14
4829,4,2024-07-14
4830,1,2024-02-13
4831,3,2024-05-12
4832,3,2024-01-22
4833,1,2024-06-27
4834,4,2024-02-15
4835,5,2024-05-30
4836,3,2024-06-15
4837,2,2024-04-28
4838,3,2024-11-03
4839,5,2024-09-24
4840,1,2024-07-23
4841,6,2024-08-10
4842,2,2024-04-16
4843,2,2024-04-28
4844,6,2024-09-01
4845,6,2024-04-28
4846,2,2024-09-08
4847,4,2024-07-06
4848,5,2024-10-19
4849,6,2024-01-05
4850,1,2024-05-25
4851,1,2024-03-06
4852,4,2024-03-24
4853,3,2024-05-21
4854,1,2024-06-06
4855,2,2024-05-05
4856,6,2024-07-06
4857,2,2024-02-23
4858,5,2024-02-14
4859,4,2024-04-10
4860,4,2024-09-06
4861,3,2024-04-26
4862,4,2024-01-06
4863,4,2024-11-04
4864,6,2024-07-13
4865,3,2024-05-20
4866,4,2024-06-03
4867,3,2024-05-21
4868,6,2024-03-26
4869,5,2024-04-24
4870,5,2024-08-28
4871,3,2024-01-01
4872,3,2024-09-26
4873,3,2024-09-14
4874,4,2024-07-19
4875,3,2024-05-10
4876,3,2024-06-28
4877,3,2024-01-03
4878,3,2024-10-04
4879,1,2024-09-05
4880,4,2024-10-29
4881,1,2024-09-28
4882,5,2024-06-13
4883,6,2024-08-01
4884,5,2024-06-09
4885,4,2024-04-05
4886,5,2024-04-25
4887,5,2024-07-23
4888,6,2024-02-08
4889,2,2024-11-02
4890,5,2024-10-25
4891,6,2024-10-26
4892,6,2024-06-03
4893,5,2024-06-30
4894,3,2024-09-06
4895,3,2024-02-28
4896,5,2024-05-08
4897,2,2024-03-02
4898,4,2024-10-14
4899,1,2024-07-26
4900,6,2024-10-14
4901,6,2024-09-06
4902,5,2024-07-15
4903,3,2024-02-08
4904,1,2024-05-07
4905,6,2024-08-07
4906,5,2024-06-09
4907,5,2024-08-03
4908,1,2024-09-13
4909,3,2024-04-26
4910,3,2024-09-28
4911,6,2024-02-27
4912,6,2024-09-14
4913,1,2024-06-01
4914,2,2024-09-11
4915,3,2024-09-14
4916,2,2024-10-25
4917,6,2024-06-11
4918,5,2024-08-15
4919,3,2024-09-06
4920,1,2024-07-16
4921,4,2024-04-09
4922,2,2024-05-08
4923,3,2024-08-27
4924,5,2024-07-08
4925,3,2024-07-20
4926,6,2024-11-01
4927,2,2024-10-13
4928,6,2024-04-01
4929,6,2024-04-08
4930,3,2024-03-01
4931,1,2024-07-07
4932,6,2024-09-16
4933,1,2024-08-23
4934,4,2024-06-12
4935,2,2024-02-15
4936,3,2024-10-17
4937,1,2024-02-07
4938,4,2024-08-27
4939,4,2024-07-10
4940,3,2024-05-30
4941,4,2024-05-29
4942,1,2024-06-12
4943,3,2024-01-12
4944,3,2024-01-12
4945,6,2024-03-12
4946,5,2024-01-02
4947,2,2024-03-03
4948,5,2024-10-26
4949,1,2024-07-28
4950,1,2024-02-05
4951,2,2024-03-17
4952,5,2024-02-19
4953,2,2024-01-01
4954,6,2024-05-11
4955,6,2024-05-07
4956,4,2024-11-06
4957,4,2024-01-26
4958,4,2024-05-18
4959,2,2024-05-26
4960,4,2024-04-22
4961,5,2024-04-09
4962,1,2024-03-28
4963,3,2024-08-05
4964,4,2024-10-18
4965,4,2024-07-10
4966,3,2024-05-17
4967,2,2024-10-26
4968,1,2024-09-09
4969,2,2024-04-24
4970,4,2024-06-26
4971,2,2024-03-09
4972,3,2024-10-12
4973,6,2024-06-21
4974,1,2024-07-18
4975,3,2024-11-06
4976,1,2024-09-26
4977,2,2024-01-15
4978,1,2024-03-13
4979,1,2024-02-08
4980,3,2024-03-05
4981,6,2024-09-16
4982,4,2024-09-14
4983,5,2024-05-02
4984,4,2024-08-20
4985,6,2024-01-17
4986,2,2024-06-05
4987,5,2024-06-02
4988,5,2024-07-05
4989,2,2024-06-16
4990,1,2024-10-14
4991,3,2024-11-03
4992,1,2024-11-01
4993,2,2024-08-05
4994,6,2024-02-09
4995,3,2024-09-05
4996,3,2024-08-17
4997,2,2024-04-08
4998,2,2024-06-04
4999,4,2024-01-19
5000,6,2024-04-27
5001,4,2024-03-15
5002,4,2024-03-12
5003,6,2024-10-20
5004,4,2024-08-21
5005,2,2024-01-13
5006,2,2024-02-13
5007,3,2024-07-03
5008,5,2024-10-29
5009,2,2024-03-02
5010,1,2024-10-20
5011,5,2024-03-01
5012,2,2024-05-27
5013,5,2024-03-13
5014,2,2024-08-28
5015,4,2024-03-26
5016,1,2024-01-04
5017,2,2024-02-22
5018,5,2024-06-20
5019,4,2024-03-22
5020,4,2024-09-12
5021,5,2024-05-20
5022,1,2024-01-30
5023,6,2024-01-31
5024,1,2024-01-28
5025,1,2024-04-08
5026,1,2024-09-15
5027,2,2024-10-14
5028,2,2024-08-19
5029,1,2024-02-21
5030,5,2024-07-14
5031,3,2024-05-24
5032,6,2024-05-11
5033,5,2024-09-07
5034,2,2024-04-13
5035,1,2024-04-29
5036,4,2024-10-15
5037,5,2024-02-14
5038,1,2024-05-20
5039,4,2024-03-23
5040,2,2024-02-06
5041,1,2024-08-14
5042,1,2024-10-28
5043,3,2024-04-14
5044,4,2024-09-01
5045,4,2024-06-17
5046,4,2024-03-05
5047,2,2024-11-06
5048,2,2024-10-30
5049,1,2024-05-21
5050,3,2024-02-26
5051,1,2024-07-09
5052,6,2024-03-26
5053,2,2024-04-18
5054,1,2024-07-22
5055,4,2024-05-13
5056,4,2024-06-06
5057,2,2024-04-28
5058,3,2024-01-26
5059,6,2024-07-19
5060,3,2024-06-18
5061,5,2024-09-12
5062,4,2024-07-14
5063,6,2024-03-25
5064,1,2024-06-24
5065,6,2024-03-23
5066,2,2024-04-10
5067,2,2024-05-30
5068,3,2024-08-02
5069,6,2024-04-25
5070,4,2024-03-13
5071,6,2024-05-19
5072,1,2024-07-13
5073,6,2024-01-01
5074,3,2024-06-18
5075,3,2024-04-23
5076,5,2024-07-25
5077,4,2024-08-26
5078,5,2024-01-25
5079,6,2024-08-25
5080,1,2024-03-07
5081,2,2024-08-24
5082,2,2024-05-20
5083,2,2024-10-17
5084,1,2024-05-08
5085,6,2024-06-12
5086,3,2024-06-05
5087,2,2024-02-28
5088,2,2024-05-09
5089,3,2024-01-03
5090,5,2024-05-01
5091,4,2024-04-10
5092,2,2024-08-31
5093,4,2024-05-18
5094,4,2024-07-06
5095,4,2024-05-15
5096,5,2024-07-12
5097,2,2024-02-13
5098,5,2024-06-08
5099,6,2024-05-19
5100,4,2024-09-08
5101,4,2024-10-16
5102,6,2024-07-05
5103,4,2024-01-20
5104,3,2024-07-09
5105,1,2024-07-18
5106,3,2024-05-16
5107,3,2024-06-13
5108,6,2024-09-04
5109,1,2024-07-18
5110,4,2024-10-13
5111,4,2024-10-07
5112,1,2024-02-05
5113,3,2024-10-02
5114,1,2024-10-04
5115,4,2024-04-17
5116,1,2024-08-28
5117,1,2024-03-24
5118,5,2024-05-01
5119,4,2024-04-06
5120,1,2024-04-12
5121,5,2024-05-27
5122,2,2024-01-09
5123,6,2024-07-28
5124,1,2024-06-10
5125,2,2024-05-09
5126,2,2024-03-19
5127,5,2024-09-13
5128,3,2024-08-24
5129,2,2024-06-11
5130,2,2024-09-05
5131,3,2024-02-28
5132,2,2024-06-04
5133,3,2024-06-20
5134,3,2024-05-16
5135,5,2024-10-23
5136,2,2024-02-06
5137,1,2024-09-27
5138,1,2024-06-05
5139,1,2024-03-01
5140,6,2024-06-20
5141,4,2024-10-27
5142,1,2024-05-24
5143,3,2024-05-24
5144,4,2024-10-15
5145,1,2024-03-21
5146,6,2024-06-25
5147,2,2024-01-26
5148,2,2024-02-24
5149,1,2024-08-30
5150,4,2024-04-04
5151,2,2024-05-10
5152,2,2024-04-05
5153,3,2024-01-20
5154,6,2024-07-13
5155,3,2024-09-23
5156,5,2024-07-22
5157,2,2024-03-03
5158,4,2024-03-03
5159,5,2024-04-24
5160,6,2024-01-14
5161,6,2024-06-25
5162,4,2024-11-01
5163,4,2024-11-02
5164,1,2024-10-11
5165,4,2024-06-07
5166,3,2024-03-09
5167,6,2024-09-15
5168,2,2024-02-28
5169,4,2024-04-21
5170,1,2024-05-02
5171,6,2024-06-19
5172,4,2024-06-29
5173,2,2024-02-17
5174,3,2024-05-15
5175,3,2024-07-17
5176,4,2024-06-26
5177,3,2024-11-03
5178,5,2024-02-29
5179,6,2024-08-15
5180,2,2024-04-26
5181,1,2024-07-10
5182,1,2024-08-25
5183,4,2024-10-23
5184,6,2024-09-15
5185,4,2024-01-13
5186,3,2024-03-02
5187,3,2024-01-16
5188,4,2024-01-11
5189,6,2024-06-24
5190,1,2024-10-08
5191,4,2024-07-16
5192,2,2024-08-28
5193,5,2024-03-02
5194,1,2024-05-12
5195,3,2024-04-18
5196,6,2024-07-26
5197,5,2024-06-15
5198,1,2024-04-15
5199,5,2024-09-30
5200,6,2024-05-30
5201,1,2024-04-19
5202,4,2024-03-21
5203,5,2024-05-24
5204,3,2024-08-12
5205,3,2024-01-24
5206,2,2024-08-24
5207,4,2024-07-15
5208,2,2024-01-20
5209,4,2024-02-15
5210,4,2024-05-30
5211,4,2024-10-26
5212,3,2024-07-07
5213,4,2024-10-09
5214,4,2024-06-19
5215,1,2024-09-30
5216,4,2024-04-14
5217,3,2024-04-29
5218,4,2024-09-21
5219,2,2024-08-01
5220,4,2024-07-10
5221,4,2024-02-19
5222,5,2024-05-09
5223,6,2024-01-28
5224,3,2024-06-01
5225,5,2024-10-30
5226,5,2024-01-24
5227,2,2024-03-09
5228,2,2024-09-11
5229,5,2024-01-26
5230,6,2024-03-19
5231,4,2024-05-09
5232,1,2024-08-04
5233,1,2024-08-21
5234,5,2024-10-09
5235,1,2024-07-09
5236,2,2024-07-09
5237,5,2024-05-21
5238,3,2024-06-21
5239,5,2024-04-20
5240,4,2024-10-21
5241,4,2024-09-05
5242,2,2024-06-30
5243,4,2024-02-03
5244,6,2024-09-26
5245,5,2024-06-08
5246,4,2024-10-08
5247,1,2024-04-16
5248,1,2024-02-12
5249,2,2024-02-14
5250,2,2024-08-22
5251,4,2024-09-19
5252,2,2024-07-23
5253,3,2024-04-24
5254,4,2024-01-07
5255,2,2024-10-04
5256,5,2024-08-10
5257,2,2024-07-28
5258,3,2024-06-28
5259,2,2024-03-02
5260,1,2024-05-10
5261,1,2024-03-17
5262,4,2024-11-06
5263,5,2024-09-04
5264,6,2024-04-15
5265,4,2024-09-13
5266,6,2024-10-23
5267,4,2024-10-18
5268,1,2024-06-22
5269,6,2024-03-03
5270,4,2024-03-04
5271,2,2024-10-28
5272,5,2024-06-25
5273,3,2024-02-28
5274,4,2024-04-05
5275,2,2024-06-01
5276,5,2024-01-31
5277,2,2024-05-28
5278,4,2024-10-09
5279,6,2024-10-04
5280,3,2024-05-09
5281,1,2024-01-06
5282,4,2024-06-21
5283,4,2024-09-29
5284,3,2024-04-01
5285,2,2024-07-02
5286,6,2024-06-15
5287,4,2024-09-09
5288,1,2024-05-27
5289,6,2024-08-02
5290,5,2024-11-06
5291,2,2024-02-19
5292,4,2024-03-03
5293,4,2024-06-04
5294,6,2024-04-02
5295,1,2024-07-14
5296,2,2024-04-11
5297,6,2024-08-23
5298,3,2024-02-25
5299,2,2024-06-13
5300,2,2024-09-06
5301,4,2024-02-19
5302,6,2024-10-15
5303,3,2024-03-18
5304,3,2024-03-15
5305,4,2024-02-23
5306,1,2024-02-21
5307,1,2024-07-30
5308,1,2024-05-21
5309,1,2024-10-16
5310,1,2024-01-07
5311,3,2024-07-19
5312,2,2024-09-27
5313,4,2024-01-24
5314,3,2024-05-04
5315,4,2024-09-15
5316,3,2024-03-26
5317,1,2024-04-27
5318,5,2024-01-08
5319,4,2024-04-13
5320,1,2024-04-01
5321,1,2024-08-09
5322,3,2024-03-03
5323,3,2024-08-23
5324,3,2024-03-24
5325,5,2024-05-31
5326,6,2024-10-24
5327,4,2024-06-26
5328,2,2024-09-24
5329,3,2024-10-22
5330,1,2024-02-04
5331,4,2024-09-12
5332,2,2024-04-23
5333,2,2024-09-07
5334,3,2024-06-14
5335,2,2024-09-19
5336,4,2024-09-22
5337,4,2024-02-08
5338,6,2024-08-18
5339,1,2024-08-05
5340,5,2024-01-05
5341,6,2024-07-23
5342,5,2024-10-21
5343,5,2024-04-28
5344,5,2024-05-18
5345,3,2024-08-14
5346,2,2024-03-27
5347,6,2024-04-10
5348,4,2024-06-10
5349,3,2024-09-20
5350,5,2024-09-02
5351,3,2024-03-15
5352,1,2024-01-08
5353,2,2024-01-18
5354,4,2024-06-03
5355,2,2024-05-28
5356,5,2024-06-05
5357,4,2024-03-26
5358,1,2024-02-16
5359,5,2024-09-28
5360,2,2024-03-27
5361,3,2024-07-06
5362,3,2024-06-19
5363,6,2024-01-04
5364,3,2024-10-16
5365,5,2024-01-27
5366,6,2024-06-27
5367,3,2024-04-02
5368,1,2024-10-16
5369,6,2024-08-28
5370,5,2024-06-27
5371,2,2024-07-17
5372,2,2024-04-30
5373,3,2024-04-27
5374,3,2024-10-02
5375,4,2024-05-13
5376,1,2024-03-18
5377,2,2024-02-14
5378,6,2024-02-23
5379,2,2024-07-01
5380,5,2024-01-22
5381,4,2024-04-09
5382,3,2024-01-26
5383,5,2024-08-25
5384,5,2024-10-09
5385,2,2024-01-24
5386,2,2024-07-26
5387,1,2024-03-06
5388,3,2024-08-13
5389,2,2024-05-10
5390,5,2024-06-19
5391,1,2024-08-28
5392,3,2024-10-14
5393,4,2024-04-09
5394,2,2024-04-30
5395,4,2024-06-02
5396,1,2024-09-04
5397,3,2024-01-24
5398,5,2024-09-01
5399,6,2024-09-04
5400,2,2024-05-20
5401,5,2024-01-02
5402,4,2024-08-21
5403,3,2024-03-15
5404,1,2024-08-04
5405,3,2024-08-12
5406,1,2024-05-13
5407,1,2024-02-25
5408,5,2024-01-21
5409,5,2024-07-21
5410,3,2024-01-11
5411,1,2024-05-17
5412,4,2024-10-11
5413,5,2024-02-13
5414,1,2024-10-29
5415,4,2024-01-30
5416,5,2024-01-28
5417,4,2024-03-05
5418,5,2024-10-28
5419,2,2024-01-29
5420,5,2024-03-23
5421,6,2024-06-27
5422,3,2024-07-30
5423,6,2024-04-06
5424,3,2024-10-15
5425,1,2024-05-07
5426,1,2024-07-29
5427,1,2024-10-21
5428,4,2024-03-09
5429,4,2024-09-08
5430,6,2024-10-17
5431,6,2024-06-04
5432,4,2024-10-14
5433,5,2024-01-14
5434,3,2024-04-09
5435,2,2024-03-26
5436,5,2024-10-08
5437,6,2024-05-14
5438,6,2024-09-14
5439,3,2024-07-22
5440,3,2024-02-12
5441,5,2024-05-10
5442,1,2024-07-16
5443,5,2024-04-09
5444,3,2024-02-25
5445,6,2024-04-26
5446,6,2024-09-07
5447,4,2024-07-30
5448,4,2024-07-30
5449,3,2024-07-24
5450,1,2024-05-07
5451,3,2024-06-05
5452,5,2024-05-29
5453,6,2024-07-16
5454,1,2024-06-09
5455,2,2024-05-16
5456,1,2024-06-09
5457,4,2024-07-19
5458,2,2024-04-28
5459,4,2024-09-08
5460,3,2024-03-03
5461,1,2024-08-14
5462,1,2024-01-18
5463,4,2024-09-17
5464,5,2024-10-27
5465,3,2024-04-19
5466,3,2024-03-23
5467,5,2024-04-10
5468,3,2024-11-01
5469,4,2024-06-26
5470,6,2024-09-14
5471,6,2024-08-10
5472,2,2024-05-04
5473,4,2024-05-22
5474,2,2024-03-21
5475,3,2024-08-01
5476,5,2024-03-10
5477,1,2024-09-05
5478,1,2024-08-07
5479,2,2024-07-05
5480,2,2024-06-29
5481,3,2024-04-15
5482,2,2024-05-15
5483,3,2024-01-11
5484,3,2024-04-29
5485,5,2024-03-03
5486,5,2024-06-09
5487,6,2024-08-08
5488,4,2024-08-14
5489,6,2024-05-14
5490,1,2024-03-30
5491,2,2024-08-09
5492,1,2024-09-13
5493,1,2024-09-27
5494,2,2024-07-17
5495,5,2024-01-21
5496,5,2024-03-03
5497,4,2024-05-17
5498,1,2024-07-05
5499,1,2024-05-14
5500,6,2024-03-28
5501,2,2024-09-02
5502,2,2024-04-11
5503,1,2024-08-10
5504,5,2024-07-28
5505,1,2024-09-25
5506,6,2024-04-19
5507,4,2024-11-02
5508,3,2024-10-20
5509,3,2024-03-18
5510,6,2024-06-28
5511,4,2024-01-25
5512,5,2024-04-19
5513,6,2024-08-11
5514,2,2024-04-26
5515,3,2024-09-03
5516,4,2024-05-14
5517,1,2024-10-03
5518,1,2024-11-04
5519,3,2024-10-16
5520,1,2024-01-22
5521,5,2024-01-26
5522,2,2024-10-16
5523,3,2024-02-09
5524,2,2024-03-24
5525,4,2024-05-21
5526,2,2024-07-13
5527,4,2024-04-20
5528,3,2024-07-21
5529,5,2024-06-26
5530,3,2024-09-01
5531,5,2024-08-25
5532,5,2024-01-21
5533,3,2024-08-22
5534,6,2024-02-01
5535,3,2024-10-13
5536,4,2024-04-19
5537,3,2024-07-19
5538,4,2024-06-21
5539,1,2024-06-12
5540,5,2024-02-06
5541,1,2024-05-08
5542,3,2024-07-11
5543,6,2024-04-19
5544,2,2024-05-23
5545,3,2024-06-13
5546,5,2024-09-30
5547,5,2024-02-29
5548,6,2024-04-05
5549,4,2024-05-12
5550,3,2024-09-27
5551,5,2024-01-17
5552,1,2024-07-26
5553,1,2024-01-19
5554,2,2024-02-01
5555,1,2024-10-19
5556,2,2024-08-14
5557,3,2024-05-30
5558,5,2024-05-03
5559,2,2024-03-28
5560,6,2024-02-27
5561,5,2024-06-08
5562,3,2024-07-11
5563,4,2024-03-23
5564,4,2024-03-25
5565,1,2024-03-31
5566,2,2024-04-04
5567,2,2024-03-07
5568,1,2024-03-28
5569,5,2024-05-06
5570,3,2024-05-11
5571,2,2024-04-17
5572,5,2024-10-11
5573,3,2024-05-23
5574,4,2024-06-23
5575,3,2024-05-25
5576,5,2024-06-15
5577,4,2024-05-20
5578,1,2024-10-30
5579,2,2024-06-08
5580,5,2024-08-09
5581,6,2024-09-15
5582,4,2024-07-22
5583,2,2024-05-22
5584,1,2024-07-24
5585,3,2024-05-15
5586,3,2024-01-04
5587,4,2024-08-26
5588,1,2024-03-10
5589,2,2024-04-29
5590,2,2024-07-21
5591,2,2024-06-15
5592,6,2024-06-27
5593,5,2024-09-21
5594,4,2024-03-27
5595,5,2024-07-13
5596,3,2024-03-19
5597,6,2024-01-29
5598,2,2024-08-05
5599,4,2024-10-06
5600,2,2024-02-26
5601,4,2024-05-25
5602,5,2024-06-29
5603,1,2024-08-05
5604,1,2024-04-01
5605,6,2024-07-23
5606,4,2024-02-05
5607,6,2024-07-19
5608,3,2024-07-26
5609,5,2024-06-22
5610,4,2024-06-21
5611,5,2024-03-02
5612,3,2024-05-31
5613,2,2024-02-19
5614,2,2024-04-01
5615,6,2024-04-10
5616,2,2024-09-17
5617,6,2024-03-12
5618,5,2024-03-03
5619,5,2024-05-27
5620,5,2024-03-09
5621,5,2024-03-27
5622,5,2024-06-09
5623,4,2024-07-09
5624,5,2024-03-13
5625,3,2024-10-19
5626,2,2024-03-31
5627,4,2024-06-01
5628,3,2024-05-19
5629,6,2024-07-15
5630,1,2024-07-18
5631,6,2024-04-04
5632,1,2024-01-19
5633,1,2024-02-29
5634,4,2024-06-21
5635,3,2024-01-19
5636,3,2024-01-06
5637,5,2024-01-07
5638,6,2024-05-15
5639,2,2024-04-28
5640,2,2024-02-15
5641,3,2024-10-17
5642,5,2024-04-05
5643,5,2024-05-06
5644,6,2024-03-03
5645,2,2024-07-02
5646,5,2024-07-22
5647,3,2024-06-30
5648,3,2024-08-21
5649,2,2024-08-18
5650,6,2024-05-03
5651,2,2024-05-01
5652,2,2024-01-24
5653,2,2024-04-07
5654,1,2024-04-11
5655,2,2024-10-16
5656,5,2024-02-16
5657,5,2024-11-05
5658,3,2024-09-23
5659,4,2024-06-27
5660,1,2024-06-05
5661,6,2024-10-25
5662,2,2024-08-27
5663,6,2024-09-29
5664,1,2024-08-30
5665,1,2024-09-22
5666,6,2024-08-04
5667,1,2024-10-21
5668,1,2024-07-01
5669,4,2024-03-19
5670,5,2024-02-13
5671,1,2024-08-25
5672,2,2024-11-02
5673,6,2024-03-10
5674,3,2024-07-07
5675,5,2024-05-24
5676,4,2024-01-02
5677,1,2024-04-23
5678,1,2024-07-10
5679,6,2024-06-14
5680,4,2024-05-25
5681,1,2024-05-05
5682,1,2024-05-29
5683,4,2024-05-28
5684,3,2024-01-12
5685,5,2024-05-28
5686,1,2024-07-06
5687,3,2024-10-08
5688,3,2024-02-20
5689,3,2024-02-12
5690,5,2024-05-15
5691,6,2024-10-25
5692,5,2024-01-08
5693,6,2024-09-15
5694,5,2024-01-05
5695,3,2024-10-04
5696,2,2024-05-13
5697,1,2024-06-20
5698,3,2024-03-13
5699,1,2024-05-16
5700,1,2024-01-12
5701,1,2024-01-13
5702,1,2024-10-19
5703,6,2024-04-05
5704,3,2024-05-09
5705,2,2024-05-03
5706,5,2024-02-27
5707,6,2024-06-14
5708,2,2024-01-29
5709,4,2024-07-13
5710,4,2024-05-23
5711,6,2024-07-25
5712,6,2024-03-07
5713,3,2024-09-25
5714,2,2024-01-20
5715,5,2024-04-01
5716,6,2024-06-23
5717,3,2024-05-14
5718,6,2024-08-27
5719,5,2024-01-01
5720,2,2024-08-09
5721,1,2024-02-19
5722,3,2024-10-24
5723,4,2024-05-14
5724,2,2024-06-18
5725,2,2024-06-20
5726,4,2024-06-06
5727,2,2024-09-22
5728,6,2024-03-17
5729,1,2024-07-25
5730,3,2024-06-08
5731,5,2024-06-05
5732,3,2024-10-01
5733,1,2024-06-20
5734,6,2024-09-10
5735,1,2024-10-15
5736,1,2024-10-16
5737,1,2024-07-22
5738,4,2024-07-04
5739,2,2024-10-26
5740,2,2024-03-03
5741,2,2024-10-05
5742,3,2024-10-13
5743,5,2024-05-05
5744,6,2024-06-28
5745,6,2024-10-23
5746,4,2024-08-26
5747,6,2024-10-21
5748,4,2024-04-28
5749,2,2024-06-11
5750,6,2024-03-26
5751,2,2024-01-26
5752,5,2024-04-10
5753,3,2024-04-29
5754,4,2024-06-16
5755,1,2024-10-12
5756,6,2024-03-29
5757,1,2024-04-06
5758,2,2024-10-30
5759,6,2024-01-05
5760,2,2024-02-24
5761,4,2024-03-05
5762,3,2024-09-15
5763,6,2024-06-26
5764,5,2024-03-22
5765,1,2024-10-26
5766,5,2024-11-06
5767,4,2024-01-15
5768,6,2024-06-25
5769,3,2024-07-02
5770,6,2024-03-15
5771,5,2024-07-05
5772,3,2024-08-28
5773,4,2024-07-28
5774,1,2024-03-08
5775,2,2024-08-07
5776,2,2024-08-16
5777,6,2024-02-03
5778,2,2024-08-17
5779,1,2024-02-23
5780,6,2024-01-14
5781,6,2024-09-20
5782,5,2024-06-17
5783,5,2024-09-07
5784,1,2024-10-02
5785,1,2024-02-12
5786,5,2024-04-11
5787,2,2024-01-18
5788,2,2024-02-06
5789,6,2024-03-16
5790,2,2024-02-22
5791,5,2024-01-11
5792,5,2024-04-10
5793,2,2024-06-30
5794,4,2024-07-08
5795,5,2024-05-29
5796,3,2024-09-02
5797,3,2024-02-06
5798,1,2024-06-18
5799,1,2024-10-20
5800,1,2024-02-12
5801,1,2024-01-04
5802,6,2024-10-11
5803,2,2024-06-17
5804,5,2024-09-03
5805,6,2024-09-02
5806,4,2024-06-15
5807,6,2024-06-09
5808,1,2024-07-30
5809,4,2024-10-18
5810,6,2024-01-29
5811,3,2024-04-12
5812,2,2024-05-11
5813,5,2024-06-06
5814,5,2024-02-09
5815,4,2024-04-10
5816,6,2024-10-01
5817,3,2024-09-11
5818,5,2024-09-23
5819,2,2024-01-19
5820,6,2024-02-05
5821,2,2024-02-18
5822,4,2024-05-18
5823,3,2024-09-28
5824,5,2024-01-28
5825,1,2024-08-01
5826,5,2024-06-03
5827,4,2024-06-21
5828,3,2024-02-23
5829,4,2024-01-25
5830,6,2024-04-17
5831,3,2024-07-01
5832,2,2024-10-09
5833,6,2024-05-03
5834,2,2024-01-29
5835,6,2024-10-16
5836,1,2024-10-06
5837,2,2024-02-15
5838,3,2024-02-23
5839,1,2024-08-06
5840,1,2024-02-19
5841,2,2024-03-06
5842,3,2024-05-28
5843,2,2024-01-06
5844,3,2024-04-25
5845,2,2024-09-14
5846,2,2024-09-17
5847,6,2024-02-08
5848,3,2024-03-10
5849,6,2024-07-20
5850,1,2024-04-02
5851,4,2024-02-28
5852,4,2024-04-26
5853,6,2024-01-18
5854,2,2024-05-11
5855,6,2024-04-24
5856,3,2024-10-03
5857,2,2024-06-08
5858,1,2024-07-23
5859,6,2024-07-28
5860,3,2024-11-05
5861,3,2024-09-28
5862,5,2024-03-31
5863,2,2024-04-29
5864,2,2024-01-29
5865,1,2024-04-12
5866,1,2024-07-16
5867,6,2024-08-15
5868,4,2024-04-02
5869,3,2024-07-20
5870,1,2024-09-11
5871,6,2024-05-18
5872,5,2024-11-04
5873,6,2024-03-29
5874,2,2024-06-11
5875,3,2024-04-26
5876,5,2024-02-16
5877,1,2024-03-09
5878,6,2024-07-23
5879,1,2024-04-21
5880,6,2024-04-29
5881,6,2024-04-25
5882,2,2024-03-30
5883,6,2024-02-17
5884,5,2024-08-03
5885,1,2024-10-16
5886,1,2024-07-19
5887,5,2024-07-21
5888,6,2024-04-19
5889,4,2024-01-18
5890,4,2024-01-21
5891,1,2024-07-04
5892,3,2024-10-01
5893,1,2024-06-25
5894,2,2024-01-14
5895,3,2024-03-06
5896,1,2024-06-21
5897,2,2024-09-01
5898,3,2024-10-18
5899,3,2024-08-11
5900,5,2024-07-14
5901,1,2024-08-08
5902,6,2024-06-05
5903,2,2024-01-11
5904,3,2024-05-09
5905,2,2024-01-22
5906,4,2024-10-01
5907,6,2024-11-05
