id_aluno,id_disciplina,data_inscricao
4742,3,2024-07-24
4743,2,2024-09-06
4744,3,2024-01-30
4745,1,2024-08-26
4746,3,2024-05-28
4747,1,2024-03-15
4748,1,2024-08-15
4749,2,2024-05-24
4750,1,2024-06-29
4751,4,2024-07-30
4752,3,2024-05-30
4753,2,2024-05-17
4754,4,2024-11-02
4755,2,2024-09-22
4756,4,2024-07-30
4757,4,2024-04-01
4758,4,2024-02-01
4759,1,2024-01-05
4760,4,2024-08-06
4761,2,2024-08-21
4762,1,2024-05-03
4763,3,2024-08-12
4764,4,2024-05-11
4765,2,2024-02-26
4766,1,2024-11-02
4767,4,2024-01-12
4768,1,2024-10-16
4769,2,2024-04-22
4770,1,2024-05-12
4771,4,2024-01-10
4772,3,2024-09-29
4773,4,2024-03-13
4774,4,2024-05-06
4775,3,2024-10-24
4776,4,2024-02-24
4777,4,2024-02-15
4778,3,2024-01-28
4779,3,2024-09-22
4780,2,2024-10-05
4781,4,2024-08-14
4782,3,2024-03-17
4783,2,2024-08-03
4784,4,2024-03-21
4785,1,2024-01-13
4786,4,2024-05-13
4787,1,2024-09-27
4788,3,2024-07-21
4789,4,2024-09-12
4790,3,2024-08-10
4791,4,2024-08-11
4792,2,2024-03-04
4793,1,2024-01-28
4794,4,2024-02-17
4795,1,2024-08-15
4796,4,2024-02-27
4797,1,2024-08-25
4798,4,2024-07-24
4799,1,2024-06-21
4800,3,2024-02-29
4801,3,2024-03-21
4802,4,2024-05-15
4803,4,2024-04-22
4804,2,2024-07-12
4805,1,2024-08-16
4806,2,2024-01-09
4807,4,2024-09-23
4808,1,2024-02-17
4809,2,2024-01-22
4810,2,2024-05-15
4811,4,2024-07-01
4812,2,2024-10-30
4813,2,2024-05-08
4814,3,2024-09-29
4815,2,2024-03-09
4816,4,2024-03-27
4817,2,2024-02-05
4818,2,2024-08-27
4819,1,2024-07-29
4820,2,2024-05-10
4821,1,2024-04-24
4822,1,2024-01-09
4823,1,2024-02-07
4824,1,2024-11-06
4825,2,2024-07-15
4826,4,2024-10-24
4827,3,2024-03-16
4828,3,2024-02-22
4829,2,2024-06-25
4830,3,2024-05-17
4831,2,2024-04-14
4832,1,2024-08-30
4833,2,2024-09-03
4834,4,2024-08-29
4835,4,2024-08-08
4836,3,2024-02-16
4837,1,2024-01-01
4838,3,2024-11-01
4839,1,2024-08-17
4840,2,2024-06-29
4841,3,2024-01-09
4842,1,2024-03-07
4843,3,2024-05-28
4844,3,2024-01-19
4845,1,2024-01-13
4846,3,2024-07-20
4847,2,2024-05-15
4848,1,2024-04-06
4849,4,2024-04-23
4850,3,2024-03-02
4851,2,2024-08-03
4852,2,2024-08-26
4853,1,2024-05-18
4854,3,2024-08-29
4855,2,2024-05-08
4856,4,2024-05-27
4857,3,2024-10-28
4858,2,2024-10-30
4859,4,2024-02-01
4860,1,2024-08-23
4861,4,2024-10-26
4862,1,2024-06-02
4863,2,2024-05-27
4864,2,2024-08-02
4865,4,2024-04-25
4866,1,2024-04-24
4867,4,2024-09-11
4868,3,2024-05-08
4869,2,2024-07-06
4870,4,2024-07-29
4871,4,2024-02-03
4872,1,2024-05-23
4873,4,2024-01-17
4874,2,2024-07-21
4875,2,2024-02-09
4876,2,2024-01-30
4877,3,2024-03-08
4878,2,2024-01-04
4879,2,2024-07-15
4880,3,2024-01-31
4881,1,2024-10-31
4882,4,2024-07-31
4883,3,2024-08-03
4884,1,2024-03-10
4885,4,2024-08-18
4886,1,2024-05-15
4887,2,2024-06-10
4888,2,2024-06-01
4889,3,2024-10-28
4890,4,2024-03-05
4891,3,2024-04-02
4892,4,2024-08-13
4893,4,2024-02-05
4894,2,2024-01-19
4895,1,2024-02-20
4896,3,2024-06-21
4897,2,2024-08-19
4898,3,2024-04-28
4899,3,2024-10-17
4900,4,2024-03-24
4901,1,2024-01-10
4902,1,2024-08-20
4903,4,2024-06-17
4904,4,2024-01-15
4905,3,2024-01-15
4906,2,2024-08-16
4907,3,2024-05-07
4908,2,2024-02-15
4909,2,2024-04-29
4910,1,2024-05-28
4911,4,2024-08-21
4912,4,2024-06-10
4913,2,2024-08-01
4914,3,2024-06-07
4915,1,2024-10-28
4916,1,2024-10-23
4917,3,2024-01-19
4918,3,2024-09-17
4919,1,2024-05-20
4920,3,2024-08-17
4921,2,2024-08-04
4922,3,2024-08-11
4923,4,2024-08-24
4924,2,2024-09-02
4925,2,2024-02-10
4926,4,2024-05-27
4927,4,2024-07-11
4928,1,2024-04-17
4929,1,2024-09-16
4930,2,2024-05-27
4931,3,2024-11-04
4932,1,2024-06-16
4933,2,2024-09-10
4934,4,2024-01-17
4935,4,2024-05-18
4936,1,2024-01-17
4937,4,2024-08-16
4938,2,2024-04-25
4939,3,2024-06-05
4940,1,2024-07-23
4941,1,2024-08-13
4942,1,2024-03-07
4943,1,2024-02-19
4944,4,2024-07-01
4945,4,2024-05-16
4946,4,2024-07-04
4947,3,2024-11-01
4948,3,2024-01-24
4949,4,2024-02-07
4950,2,2024-10-02
4951,4,2024-01-11
4952,4,2024-02-29
4953,2,2024-02-18
4954,3,2024-03-29
4955,3,2024-02-21
4956,4,2024-07-30
4957,4,2024-04-20
4958,3,2024-10-14
4959,4,2024-10-01
4960,4,2024-08-07
4961,4,2024-01-26
4962,2,2024-01-08
4963,2,2024-04-11
4964,3,2024-02-17
4965,3,2024-07-04
4966,1,2024-02-05
4967,3,2024-08-11
4968,2,2024-04-10
4969,2,2024-02-23
4970,2,2024-04-05
4971,3,2024-05-10
4972,3,2024-11-05
4973,3,2024-04-10
4974,2,2024-07-04
4975,1,2024-03-14
4976,1,2024-02-23
4977,2,2024-07-19
4978,1,2024-03-17
4979,2,2024-10-03
4980,4,2024-03-04
4981,4,2024-11-02
4982,4,2024-11-04
4983,2,2024-02-10
4984,1,2024-02-02
4985,4,2024-01-02
4986,2,2024-04-17
4987,1,2024-06-09
4988,1,2024-10-05
4989,3,2024-10-14
4990,2,2024-05-01
4991,1,2024-07-01
4992,1,2024-05-13
4993,3,2024-03-10
4994,1,2024-06-15
4995,1,2024-06-25
4996,4,2024-03-20
4997,2,2024-04-11
4998,2,2024-09-21
4999,3,2024-06-29
5000,2,2024-08-10
5001,2,2024-01-21
5002,3,2024-04-25
5003,2,2024-10-23
5004,4,2024-06-17
5005,1,2024-10-28
5006,3,2024-10-07
5007,2,2024-08-25
5008,3,2024-10-29
5009,2,2024-07-05
5010,1,2024-01-30
5011,2,2024-09-04
5012,4,2024-06-28
5013,3,2024-06-07
5014,3,2024-02-01
5015,1,2024-06-16
5016,3,2024-11-03
5017,2,2024-05-17
5018,4,2024-08-31
5019,1,2024-02-10
5020,3,2024-08-20
5021,3,2024-08-05
5022,2,2024-04-12
5023,3,2024-05-22
5024,3,2024-01-31
5025,1,2024-01-19
5026,2,2024-05-30
5027,2,2024-10-24
5028,1,2024-04-05
5029,2,2024-02-02
5030,2,2024-06-13
5031,4,2024-07-16
5032,4,2024-10-13
5033,2,2024-08-19
5034,4,2024-03-24
5035,3,2024-10-14
5036,3,2024-04-20
5037,4,2024-01-12
5038,1,2024-10-29
5039,2,2024-10-27
5040,1,2024-09-16
5041,3,2024-05-26
5042,3,2024-03-02
5043,4,2024-02-24
5044,1,2024-08-08
5045,1,2024-03-22
5046,3,2024-01-07
5047,1,2024-07-27
5048,1,2024-01-24
5049,1,2024-03-21
5050,4,2024-02-17
5051,4,2024-10-01
5052,1,2024-06-05
5053,4,2024-05-26
5054,1,2024-10-20
5055,1,2024-04-15
5056,4,2024-09-11
5057,1,2024-06-01
5058,1,2024-07-20
5059,4,2024-04-21
5060,2,2024-03-22
5061,1,2024-04-21
5062,1,2024-02-27
5063,4,2024-07-24
5064,2,2024-07-21
5065,4,2024-09-23
5066,2,2024-01-07
5067,1,2024-07-26
5068,1,2024-05-10
5069,1,2024-09-10
5070,1,2024-10-20
5071,3,2024-05-13
5072,3,2024-02-24
5073,4,2024-06-12
5074,4,2024-10-13
5075,1,2024-07-07
5076,1,2024-10-01
5077,3,2024-07-19
5078,1,2024-10-27
5079,4,2024-07-09
5080,2,2024-06-18
5081,2,2024-06-01
5082,3,2024-03-15
5083,4,2024-02-05
5084,1,2024-02-14
5085,2,2024-08-20
5086,1,2024-05-01
5087,3,2024-07-23
5088,2,2024-08-27
5089,1,2024-06-22
5090,3,2024-05-04
5091,4,2024-02-13
5092,2,2024-09-20
5093,1,2024-04-23
5094,4,2024-09-06
5095,1,2024-08-12
5096,2,2024-10-15
5097,2,2024-02-20
5098,1,2024-03-15
5099,3,2024-02-15
5100,3,2024-09-19
5101,2,2024-07-03
5102,3,2024-08-24
5103,2,2024-09-21
5104,1,2024-02-10
5105,1,2024-08-22
5106,4,2024-02-23
5107,4,2024-06-08
5108,4,2024-08-28
5109,4,2024-06-05
5110,4,2024-08-21
5111,1,2024-05-07
5112,3,2024-06-27
5113,4,2024-01-26
5114,2,2024-02-21
5115,4,2024-01-12
5116,4,2024-05-14
5117,3,2024-07-17
5118,1,2024-01-04
5119,3,2024-07-12
5120,1,2024-08-04
5121,4,2024-03-15
5122,1,2024-09-07
5123,3,2024-04-02
5124,1,2024-07-23
5125,3,2024-04-05
5126,3,2024-01-16
5127,1,2024-08-21
5128,3,2024-08-07
5129,3,2024-08-19
5130,2,2024-08-05
5131,1,2024-08-30
5132,4,2024-05-07
5133,4,2024-06-17
5134,2,2024-08-17
5135,4,2024-06-06
5136,4,2024-08-18
5137,1,2024-05-06
5138,2,2024-08-14
5139,2,2024-03-01
5140,1,2024-10-07
5141,3,2024-02-21
5142,2,2024-09-02
5143,4,2024-01-22
5144,1,2024-02-17
5145,2,2024-03-07
5146,1,2024-05-02
5147,4,2024-04-15
5148,3,2024-09-03
5149,4,2024-09-30
5150,2,2024-08-05
5151,3,2024-06-20
5152,4,2024-08-21
5153,4,2024-05-29
5154,3,2024-10-27
5155,2,2024-03-19
5156,1,2024-09-14
5157,3,2024-09-05
5158,1,2024-11-06
5159,4,2024-05-07
5160,2,2024-09-05
5161,4,2024-07-02
5162,4,2024-03-05
5163,2,2024-06-29
5164,1,2024-05-29
5165,2,2024-06-27
5166,2,2024-03-05
5167,3,2024-10-01
5168,4,2024-07-26
5169,1,2024-06-06
5170,1,2024-11-04
5171,4,2024-03-14
5172,4,2024-07-07
5173,1,2024-02-03
5174,4,2024-02-04
5175,1,2024-01-24
5176,3,2024-01-14
5177,3,2024-09-05
5178,4,2024-10-24
5179,2,2024-08-20
5180,3,2024-08-08
5181,2,2024-06-23
5182,3,2024-05-31
5183,1,2024-08-16
5184,2,2024-09-21
5185,2,2024-04-05
5186,4,2024-11-06
5187,1,2024-10-19
5188,1,2024-10-23
5189,2,2024-05-16
5190,3,2024-09-16
5191,1,2024-08-09
5192,3,2024-04-13
5193,3,2024-10-11
5194,3,2024-03-28
5195,1,2024-07-08
5196,2,2024-04-16
5197,4,2024-06-09
5198,2,2024-07-16
5199,4,2024-03-24
5200,4,2024-08-13
5201,1,2024-11-05
5202,4,2024-03-29
5203,3,2024-05-07
5204,1,2024-09-20
5205,4,2024-06-07
5206,2,2024-06-24
5207,1,2024-05-04
5208,2,2024-03-07
5209,3,2024-05-09
5210,3,2024-08-29
5211,4,2024-03-30
5212,1,2024-04-15
5213,4,2024-01-17
5214,4,2024-05-20
5215,4,2024-03-29
5216,2,2024-07-02
5217,4,2024-02-10
5218,2,2024-09-29
5219,4,2024-05-27
5220,2,2024-02-16
5221,3,2024-03-13
5222,2,2024-07-27
5223,3,2024-05-29
5224,4,2024-07-18
5225,4,2024-05-19
5226,1,2024-10-02
5227,1,2024-07-03
5228,2,2024-03-01
5229,2,2024-05-27
5230,1,2024-05-01
5231,1,2024-04-23
5232,3,2024-01-13
5233,1,2024-07-04
5234,3,2024-06-07
5235,2,2024-02-02
5236,3,2024-05-08
5237,4,2024-04-26
5238,4,2024-05-25
5239,2,2024-06-19
5240,3,2024-08-12
5241,2,2024-09-15
5242,2,2024-02-05
5243,3,2024-06-05
5244,4,2024-09-08
5245,1,2024-08-13
5246,2,2024-04-07
5247,2,2024-08-13
5248,1,2024-03-09
5249,3,2024-08-25
5250,1,2024-01-19
5251,1,2024-10-08
5252,1,2024-02-02
5253,1,2024-05-06
5254,3,2024-08-24
5255,2,2024-04-28
5256,1,2024-09-18
5257,2,2024-09-28
5258,1,2024-02-06
5259,3,2024-10-31
5260,1,2024-10-14
5261,2,2024-05-23
5262,1,2024-01-12
5263,3,2024-06-29
5264,2,2024-09-24
5265,1,2024-01-28
5266,1,2024-07-02
5267,4,2024-08-12
5268,1,2024-09-10
5269,3,2024-06-30
5270,2,2024-01-13
5271,3,2024-05-13
5272,1,2024-03-18
5273,3,2024-10-31
5274,1,2024-01-04
5275,2,2024-03-20
5276,3,2024-04-09
5277,1,2024-02-22
5278,4,2024-03-03
5279,2,2024-07-25
5280,3,2024-06-18
5281,1,2024-06-20
5282,3,2024-09-24
5283,4,2024-05-29
5284,2,2024-05-10
5285,1,2024-01-01
5286,4,2024-04-24
5287,1,2024-02-03
5288,1,2024-05-22
5289,4,2024-05-01
5290,1,2024-05-15
5291,3,2024-01-03
5292,3,2024-04-21
5293,2,2024-05-23
5294,1,2024-08-03
5295,4,2024-08-13
5296,1,2024-05-08
5297,2,2024-09-18
5298,4,2024-07-30
5299,4,2024-04-02
5300,2,2024-09-21
5301,1,2024-01-11
5302,4,2024-04-24
5303,2,2024-07-08
5304,2,2024-01-18
5305,1,2024-03-09
5306,4,2024-08-25
5307,2,2024-01-23
5308,2,2024-07-21
5309,1,2024-07-23
5310,2,2024-03-31
5311,2,2024-11-01
5312,3,2024-06-01
5313,3,2024-07-18
5314,4,2024-09-18
5315,2,2024-07-15
5316,4,2024-07-31
5317,1,2024-03-13
5318,3,2024-07-12
5319,3,2024-04-08
5320,1,2024-10-19
5321,4,2024-07-16
5322,2,2024-04-24
5323,2,2024-02-12
5324,3,2024-02-01
5325,1,2024-01-04
5326,3,2024-09-18
5327,4,2024-08-25
5328,1,2024-07-05
5329,2,2024-08-19
5330,1,2024-09-14
5331,3,2024-05-16
5332,1,2024-09-21
5333,1,2024-06-10
5334,1,2024-02-02
5335,4,2024-07-27
5336,4,2024-01-26
5337,2,2024-10-11
5338,3,2024-02-06
5339,3,2024-01-07
5340,4,2024-05-03
5341,3,2024-10-09
5342,4,2024-04-20
5343,1,2024-03-17
5344,3,2024-01-18
5345,3,2024-01-12
5346,2,2024-07-09
5347,4,2024-07-09
5348,4,2024-07-15
5349,4,2024-09-13
5350,2,2024-10-13
5351,3,2024-10-29
5352,2,2024-10-19
5353,3,2024-02-12
5354,4,2024-07-06
5355,1,2024-01-05
5356,2,2024-10-12
5357,2,2024-08-16
5358,3,2024-10-02
5359,1,2024-07-06
5360,3,2024-07-03
5361,2,2024-03-01
5362,2,2024-04-29
5363,4,2024-08-11
5364,4,2024-08-14
5365,4,2024-02-01
5366,1,2024-05-08
5367,3,2024-06-03
5368,2,2024-06-22
5369,2,2024-08-02
5370,1,2024-09-07
5371,4,2024-03-12
5372,4,2024-09-08
5373,2,2024-11-04
5374,1,2024-09-17
5375,1,2024-09-29
5376,3,2024-02-06
5377,2,2024-10-06
5378,3,2024-04-20
5379,1,2024-09-19
5380,2,2024-06-08
5381,2,2024-03-30
5382,4,2024-08-15
5383,2,2024-08-28
5384,4,2024-05-01
5385,3,2024-04-16
5386,2,2024-09-15
5387,3,2024-07-24
5388,2,2024-08-19
5389,4,2024-06-04
5390,2,2024-06-15
5391,3,2024-01-12
5392,4,2024-09-06
5393,4,2024-03-31
5394,1,2024-02-09
5395,1,2024-09-03
5396,2,2024-08-01
5397,4,2024-07-28
5398,4,2024-09-01
5399,2,2024-07-28
5400,2,2024-04-09
5401,1,2024-10-21
5402,1,2024-03-09
5403,4,2024-03-09
5404,3,2024-05-31
5405,4,2024-06-25
5406,3,2024-10-29
5407,4,2024-01-29
5408,2,2024-04-13
5409,2,2024-02-26
5410,1,2024-01-19
5411,1,2024-04-18
5412,3,2024-03-23
5413,3,2024-06-16
5414,2,2024-05-28
5415,4,2024-02-15
5416,2,2024-04-04
5417,3,2024-02-08
5418,1,2024-10-13
5419,2,2024-07-16
5420,4,2024-08-18
5421,3,2024-04-06
5422,1,2024-08-03
5423,1,2024-11-05
5424,3,2024-04-09
5425,4,2024-09-06
5426,3,2024-02-16
5427,2,2024-08-10
5428,1,2024-05-06
5429,3,2024-04-22
5430,3,2024-03-30
5431,3,2024-06-30
5432,4,2024-02-13
5433,1,2024-03-31
5434,1,2024-05-21
5435,2,2024-09-20
5436,1,2024-05-08
5437,4,2024-04-13
5438,1,2024-06-08
5439,2,2024-09-26
5440,1,2024-11-04
5441,4,2024-07-24
5442,4,2024-09-29
5443,4,2024-04-04
5444,1,2024-08-08
5445,3,2024-08-07
5446,3,2024-02-14
5447,1,2024-05-18
5448,2,2024-01-18
5449,3,2024-04-09
5450,1,2024-01-12
5451,4,2024-10-24
5452,3,2024-03-09
5453,1,2024-02-25
5454,4,2024-03-04
5455,4,2024-01-17
5456,3,2024-02-23
5457,2,2024-09-05
5458,4,2024-06-06
5459,3,2024-06-26
5460,1,2024-02-19
5461,4,2024-01-05
5462,4,2024-07-01
5463,4,2024-08-15
5464,2,2024-10-11
5465,2,2024-01-07
5466,1,2024-01-07
5467,1,2024-09-02
5468,2,2024-09-29
5469,1,2024-06-21
5470,4,2024-07-18
5471,1,2024-03-09
5472,3,2024-04-10
5473,2,2024-06-20
5474,4,2024-09-22
5475,1,2024-06-22
5476,2,2024-03-12
5477,3,2024-08-08
5478,1,2024-05-01
5479,1,2024-07-02
5480,4,2024-01-30
5481,1,2024-09-03
5482,1,2024-10-03
5483,4,2024-09-25
5484,4,2024-03-06
5485,4,2024-10-20
5486,3,2024-02-11
5487,3,2024-07-05
5488,1,2024-01-05
5489,1,2024-06-09
5490,4,2024-03-10
5491,2,2024-08-13
5492,1,2024-05-07
5493,3,2024-08-08
5494,2,2024-10-14
5495,1,2024-01-16
5496,2,2024-04-18
5497,1,2024-08-24
5498,2,2024-02-17
5499,2,2024-05-02
5500,4,2024-05-22
5501,4,2024-07-22
5502,1,2024-04-06
5503,4,2024-10-12
5504,1,2024-07-22
5505,1,2024-08-09
5506,2,2024-05-30
5507,1,2024-09-19
5508,1,2024-09-02
5509,4,2024-09-07
5510,4,2024-10-18
5511,4,2024-04-20
5512,3,2024-10-30
5513,1,2024-03-09
5514,2,2024-05-13
5515,4,2024-06-13
5516,3,2024-10-23
5517,1,2024-09-17
5518,4,2024-02-22
5519,1,2024-05-27
5520,3,2024-01-30
5521,1,2024-10-23
5522,3,2024-05-29
5523,3,2024-10-26
5524,1,2024-02-01
5525,1,2024-01-01
5526,2,2024-07-02
5527,2,2024-10-03
5528,3,2024-02-21
5529,1,2024-05-09
5530,3,2024-09-11
5531,4,2024-02-24
5532,4,2024-04-01
5533,3,2024-09-12
5534,3,2024-04-09
5535,2,2024-08-16
5536,4,2024-07-14
5537,2,2024-04-28
5538,1,2024-09-11
5539,2,2024-09-22
5540,4,2024-04-07
5541,2,2024-08-10
5542,4,2024-04-13
5543,1,2024-03-05
5544,1,2024-09-11
5545,4,2024-05-22
5546,4,2024-08-06
5547,1,2024-07-11
5548,3,2024-11-06
5549,4,2024-09-05
5550,3,2024-08-22
5551,4,2024-06-11
5552,2,2024-06-01
5553,3,2024-03-06
5554,3,2024-03-14
5555,1,2024-03-01
5556,4,2024-06-16
5557,1,2024-03-08
5558,2,2024-09-22
5559,3,2024-04-23
5560,4,2024-04-21
5561,4,2024-04-08
5562,2,2024-04-05
5563,1,2024-01-24
5564,3,2024-08-14
5565,1,2024-04-05
5566,3,2024-04-08
5567,4,2024-07-14
5568,3,2024-10-23
5569,4,2024-10-21
5570,1,2024-07-31
5571,1,2024-09-25
5572,1,2024-08-17
5573,2,2024-07-25
5574,3,2024-07-14
5575,1,2024-11-04
5576,3,2024-10-11
5577,3,2024-04-10
5578,4,2024-03-07
5579,1,2024-01-28
5580,3,2024-09-10
5581,3,2024-04-06
5582,3,2024-07-23
5583,4,2024-06-26
5584,1,2024-06-13
5585,3,2024-05-07
5586,3,2024-05-03
5587,4,2024-08-14
5588,2,2024-05-11
5589,2,2024-05-08
5590,2,2024-05-14
5591,3,2024-07-19
5592,1,2024-04-18
5593,4,2024-07-20
5594,3,2024-08-09
5595,2,2024-09-19
5596,2,2024-02-22
5597,2,2024-10-06
5598,4,2024-07-16
5599,3,2024-10-26
5600,4,2024-03-04
5601,4,2024-10-22
5602,3,2024-08-22
5603,4,2024-07-14
5604,4,2024-03-03
5605,3,2024-01-21
5606,4,2024-08-13
5607,4,2024-08-29
5608,3,2024-10-02
5609,2,2024-03-18
5610,1,2024-03-17
5611,2,2024-02-13
5612,4,2024-06-12
5613,4,2024-04-23
5614,2,2024-05-15
5615,1,2024-02-17
5616,2,2024-08-29
5617,1,2024-08-10
5618,3,2024-02-15
5619,1,2024-02-03
5620,3,2024-04-24
5621,2,2024-03-07
5622,3,2024-02-04
5623,1,2024-09-16
5624,1,2024-02-25
5625,1,2024-06-03
5626,2,2024-07-30
5627,1,2024-03-18
5628,1,2024-03-02
5629,3,2024-03-03
5630,2,2024-06-30
5631,3,2024-06-24
5632,2,2024-01-15
5633,3,2024-05-14
5634,4,2024-10-06
5635,2,2024-04-17
5636,4,2024-03-21
5637,2,2024-04-06
5638,4,2024-02-19
5639,3,2024-05-20
5640,2,2024-07-13
5641,3,2024-02-12
5642,4,2024-03-12
5643,2,2024-09-11
5644,2,2024-02-18
5645,2,2024-07-04
5646,3,2024-09-14
5647,3,2024-10-03
5648,1,2024-04-10
5649,2,2024-01-17
5650,3,2024-01-23
5651,4,2024-09-18
5652,4,2024-07-30
5653,1,2024-01-17
5654,2,2024-08-17
5655,3,2024-02-11
5656,2,2024-08-21
5657,1,2024-09-11
5658,2,2024-09-07
5659,3,2024-01-26
5660,3,2024-07-18
5661,1,2024-07-30
5662,2,2024-02-21
5663,2,2024-09-13
5664,3,2024-05-19
5665,3,2024-01-04
5666,4,2024-10-10
5667,2,2024-08-31
5668,2,2024-07-10
5669,2,2024-06-10
5670,2,2024-08-11
5671,2,2024-07-24
5672,3,2024-07-01
5673,2,2024-10-13
5674,3,2024-11-05
5675,1,2024-02-29
5676,2,2024-10-11
5677,2,2024-06-04
5678,1,2024-03-11
5679,2,2024-05-15
5680,3,2024-01-14
5681,4,2024-06-17
5682,4,2024-10-09
5683,4,2024-09-29
5684,2,2024-07-09
5685,4,2024-04-17
5686,2,2024-10-05
5687,3,2024-02-05
5688,3,2024-10-07
5689,4,2024-06-15
5690,1,2024-02-02
5691,4,2024-01-17
5692,1,2024-04-01
5693,3,2024-10-03
5694,2,2024-09-05
5695,4,2024-09-14
5696,1,2024-05-30
5697,1,2024-03-30
5698,1,2024-06-06
5699,1,2024-10-06
5700,4,2024-04-25
5701,1,2024-07-15
5702,1,2024-03-28
5703,4,2024-05-03
5704,2,2024-09-19
5705,4,2024-10-03
5706,1,2024-02-24
5707,1,2024-01-09
5708,4,2024-10-15
5709,4,2024-03-03
5710,4,2024-09-17
5711,4,2024-01-23
5712,4,2024-10-22
5713,1,2024-03-19
5714,1,2024-02-29
5715,2,2024-05-23
5716,4,2024-03-28
5717,1,2024-07-07
5718,1,2024-07-30
5719,3,2024-10-25
5720,3,2024-01-27
5721,3,2024-02-25
5722,1,2024-09-14
5723,4,2024-02-25
5724,3,2024-09-06
5725,4,2024-05-02
5726,3,2024-05-26
5727,4,2024-08-10
5728,3,2024-09-15
5729,2,2024-08-20
5730,4,2024-10-28
5731,4,2024-09-08
5732,4,2024-08-07
5733,3,2024-09-06
5734,3,2024-02-15
5735,1,2024-08-03
5736,4,2024-06-16
5737,3,2024-10-27
5738,4,2024-02-10
5739,1,2024-05-10
5740,1,2024-07-26
5741,4,2024-03-01
5742,1,2024-03-15
5743,3,2024-08-24
5744,4,2024-08-04
5745,4,2024-03-12
5746,1,2024-03-20
5747,1,2024-04-07
5748,3,2024-06-10
5749,4,2024-07-08
5750,2,2024-01-28
5751,2,2024-08-21
5752,4,2024-03-08
5753,4,2024-10-27
5754,3,2024-01-23
5755,4,2024-04-27
5756,2,2024-01-22
5757,3,2024-03-03
5758,2,2024-02-13
5759,4,2024-06-30
5760,4,2024-05-17
5761,3,2024-09-17
5762,4,2024-06-03
5763,2,2024-07-26
5764,4,2024-10-05
5765,2,2024-02-19
5766,4,2024-08-20
5767,1,2024-05-22
5768,1,2024-01-04
5769,3,2024-06-03
5770,4,2024-07-20
5771,1,2024-03-29
5772,2,2024-01-30
5773,1,2024-09-25
5774,4,2024-01-10
5775,2,2024-09-15
5776,2,2024-03-15
5777,4,2024-08-08
5778,2,2024-10-01
5779,3,2024-08-05
5780,2,2024-05-07
5781,3,2024-02-27
5782,2,2024-04-10
5783,4,2024-07-27
5784,2,2024-01-17
5785,4,2024-10-01
5786,2,2024-09-29
5787,2,2024-06-06
5788,1,2024-07-04
5789,2,2024-10-16
5790,2,2024-08-28
5791,1,2024-03-07
5792,4,2024-03-12
5793,1,2024-05-10
5794,3,2024-01-10
5795,3,2024-04-01
5796,1,2024-10-23
5797,2,2024-02-12
5798,3,2024-09-16
5799,3,2024-01-30
5800,3,2024-10-24
5801,1,2024-04-05
5802,4,2024-07-14
5803,4,2024-06-07
5804,2,2024-09-13
5805,3,2024-08-04
5806,3,2024-06-25
5807,1,2024-07-08
5808,2,2024-08-07
5809,2,2024-09-24
5810,2,2024-03-03
5811,2,2024-07-11
5812,3,2024-03-23
5813,4,2024-08-22
5814,2,2024-04-12
5815,3,2024-08-31
5816,4,2024-03-03
5817,4,2024-07-26
5818,3,2024-07-31
5819,2,2024-09-20
5820,2,2024-04-14
5821,4,2024-09-26
5822,3,2024-03-22
5823,1,2024-02-03
5824,4,2024-02-21
5825,3,2024-06-09
5826,4,2024-03-01
5827,2,2024-10-14
5828,3,2024-04-29
5829,2,2024-10-13
5830,1,2024-01-07
5831,2,2024-06-18
5832,1,2024-02-21
5833,4,2024-10-08
5834,3,2024-05-25
5835,4,2024-09-17
5836,2,2024-02-18
5837,3,2024-09-10
5838,3,2024-06-03
5839,1,2024-03-30
5840,1,2024-09-14
5841,3,2024-02-12
5842,1,2024-06-03
5843,1,2024-09-21
5844,4,2024-03-16
5845,3,2024-01-14
5846,4,2024-01-21
5847,2,2024-07-10
5848,1,2024-10-03
5849,2,2024-08-15
5850,4,2024-08-15
5851,1,2024-05-02
5852,3,2024-09-11
5853,3,2024-08-27
5854,4,2024-02-25
5855,1,2024-07-25
5856,1,2024-04-16
5857,1,2024-06-03
5858,1,2024-07-13
5859,3,2024-04-02
5860,1,2024-09-25
5861,4,2024-01-12
5862,2,2024-01-15
5863,1,2024-08-25
5864,3,2024-10-16
5865,1,2024-07-25
5866,4,2024-01-02
5867,4,2024-08-14
5868,1,2024-01-27
5869,3,2024-03-16
5870,2,2024-07-19
5871,2,2024-05-12
5872,2,2024-03-18
5873,4,2024-10-31
5874,3,2024-01-10
5875,1,2024-06-16
5876,1,2024-09-25
5877,2,2024-10-27
5878,1,2024-08-01
5879,3,2024-08-18
5880,1,2024-02-07
5881,1,2024-05-25
5882,3,2024-02-16
5883,2,2024-03-12
5884,1,2024-10-30
5885,2,2024-04-17
5886,4,2024-09-20
5887,2,2024-03-03
5888,1,2024-07-30
5889,4,2024-03-07
5890,1,2024-08-25
5891,1,2024-01-30
5892,3,2024-08-05
5893,3,2024-08-29
5894,2,2024-01-15
5895,1,2024-05-29
5896,3,2024-01-03
5897,1,2024-10-18
5898,4,2024-04-26
5899,4,2024-08-26
5900,2,2024-06-01
5901,2,2024-07-12
5902,3,2024-09-02
5903,4,2024-06-20
5904,2,2024-04-25
5905,3,2024-07-22
5906,2,2024-07-25
